scenario,strategy,seed,trial,fault_triggered,initial_failure,completed,recovered,logical_calls,retry_count,redispatch_count,virtual_latency_ms,duplicate_side_effects,policy_violations,needs_reconciliation,terminal_status,step_status,failure_code,recovery_path
persistent_primary_failure,B2,29,16,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,29,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,29,17,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,29,17,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,29,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,29,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,29,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,29,19,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,29,19,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,29,19,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,47,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,0,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,0,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,1,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,1,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,2,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,2,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,3,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,3,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,4,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,4,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,5,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,5,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,6,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,6,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,6,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,7,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,47,7,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,47,7,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,47,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,8,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,8,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,9,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,9,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,9,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,10,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,47,10,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,47,10,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,47,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,11,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,11,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,12,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,47,12,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,47,12,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,47,13,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,13,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,13,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,14,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,47,14,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,47,14,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,47,15,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,47,15,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,47,15,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,47,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,16,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,16,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,47,17,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,47,17,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,47,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,47,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,47,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,47,19,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,47,19,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,47,19,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,0,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,0,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,1,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,71,1,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,71,1,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,2,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,2,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,3,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,3,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,4,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,4,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,4,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,5,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,5,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,6,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,71,6,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,71,6,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,7,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,7,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,7,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,8,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,71,8,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,71,8,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,9,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,71,9,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,71,9,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,10,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,71,10,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,71,10,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,11,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,71,11,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,71,11,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,12,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,12,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,13,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,71,13,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,71,13,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,14,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,71,14,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,71,14,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,15,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,15,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,16,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,16,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,17,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,17,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,71,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,71,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,71,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,71,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,71,19,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,71,19,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,0,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,0,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,1,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,1,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,2,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,2,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,2,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,3,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,3,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,3,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,4,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,97,4,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,97,4,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,97,5,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,5,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,5,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,6,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,97,6,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,97,6,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,97,7,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,97,7,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,97,7,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,97,8,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,8,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,8,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,9,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,97,9,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,97,9,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,97,10,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,10,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,10,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,11,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,11,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,11,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,12,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,12,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,12,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,13,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,97,13,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,97,13,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,97,14,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,14,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,14,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,15,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,15,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,15,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,16,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,16,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,16,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,17,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,17,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,17,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
persistent_primary_failure,B0,97,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B1,97,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B2,97,18,0,0,1,0,1,0,0,120.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary
persistent_primary_failure,B0,97,19,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
persistent_primary_failure,B1,97,19,1,1,0,0,2,1,0,220.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary>same_agent_retry
persistent_primary_failure,B2,97,19,1,1,1,1,3,1,1,360.0,0,0,0,SUCCEEDED,SUCCEEDED,,primary>same_agent_retry>redispatch
non_retryable_business_failure,B0,11,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,0,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B0,11,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B1,11,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
non_retryable_business_failure,B2,11,1,1,1,0,0,1,0,0,120.0,0,0,0,FAILED,FAILED,AGENT_BUSINESS_ERROR,primary
